OrderID,OrderDate,Region,Department,Product,SalesAmount,Cost,Profit,Quantity
1175,4/18/2024,North,Electronics,Laptop,230.3,163.72,66.58,3
1176,7/29/2023,North,Electronics,Smartphone,473.63,377.49,96.14,4
1177,3/12/2024,East,Clothing,Shoes,157.93,116.96,40.97,4
1178,8/5/2024,East,Clothing,Jeans,155.72,125.36,30.36,5
1179,5/6/2024,North,Furniture,Cabinet,683.13,496.02,187.11,2
1180,4/16/2024,East,Clothing,Jacket,475.24,392.41,82.83,2
1181,3/1/2023,South,Furniture,Office Chair,563.31,434.44,128.87,2
1182,6/29/2024,North,Clothing,Jacket,440.92,355.44,85.48,2
1183,3/25/2023,North,Electronics,Smartphone,388.9,252.86,136.04,5
1184,12/12/2024,West,Clothing,Jeans,603.18,403.66,199.52,1
1185,10/14/2024,South,Clothing,T-Shirt,483.45,329.51,153.94,5
1186,2/6/2024,North,Clothing,Jacket,607.92,442.24,165.68,3
1187,6/22/2023,South,Clothing,Shoes,344.71,260.47,84.24,2
1188,3/11/2023,East,Electronics,Headphones,51.45,36.68,14.77,5
1189,1/27/2024,West,Electronics,Smartphone,676.1,439.58,236.52,4
1190,6/4/2023,North,Clothing,T-Shirt,321.36,235.58,85.78,1
1191,3/5/2023,North,Electronics,Tablet,329.96,262.58,67.38,2
1192,1/11/2023,West,Furniture,Office Chair,665.59,443.24,222.35,2
1193,10/23/2023,North,Furniture,Cabinet,651.32,428.54,222.78,2
1194,1/9/2024,East,Electronics,Tablet,249.8,182.21,67.59,5
1195,4/8/2023,South,Clothing,Jeans,293.29,194.46,98.83,5
1196,12/10/2023,East,Clothing,Shoes,474.82,313.39,161.43,1
1197,8/4/2023,West,Furniture,Office Chair,145.52,98.71,46.81,1
1198,1/1/2023,West,Clothing,T-Shirt,162.91,107.74,55.17,4
1199,9/26/2024,West,Clothing,Shoes,531.03,410.84,120.19,4
1200,12/25/2023,South,Electronics,Tablet,403.71,265.71,138,4
1201,12/21/2023,North,Clothing,T-Shirt,573.44,382.82,190.62,5
1202,12/21/2023,North,Furniture,Office Chair,445.09,295.63,149.46,4
1203,6/11/2023,South,Clothing,Jeans,715.41,490.45,224.96,1
1204,6/10/2024,East,Furniture,Office Chair,290.82,183.45,107.37,5
1205,9/4/2023,North,Clothing,Shoes,182.45,130.83,51.62,4
1206,9/15/2024,South,Clothing,Shoes,216.39,148.64,67.75,2
1207,5/20/2023,North,Electronics,Headphones,68.85,43.6,25.25,1
1208,4/15/2024,West,Furniture,Cabinet,697.44,465.09,232.35,2
1209,4/6/2024,South,Clothing,Jacket,728.01,456.51,271.5,1
1210,7/10/2024,West,Clothing,Jacket,241.91,199.93,41.98,3
1211,9/6/2023,East,Electronics,Headphones,477.92,339.24,138.68,5
1212,5/4/2024,West,Furniture,Bookshelf,98.51,62.7,35.81,5
1213,3/13/2023,East,Electronics,Tablet,280.9,220.82,60.08,2
1214,4/19/2024,North,Clothing,T-Shirt,433.86,319.64,114.22,1
1215,7/5/2023,South,Furniture,Cabinet,322.18,217.39,104.79,2
1216,4/1/2024,South,Clothing,T-Shirt,609.78,406.42,203.36,3
1217,6/24/2024,West,Electronics,Headphones,26.31,16.79,9.52,1
1218,9/28/2024,North,Clothing,T-Shirt,485.7,376.86,108.84,2
1219,3/26/2023,North,Clothing,Jeans,456.45,296.23,160.22,5
1220,11/13/2023,West,Furniture,Desk,316.7,215,101.7,1
1221,11/22/2023,South,Clothing,Jacket,127.09,83.6,43.49,1
1222,8/21/2024,North,Furniture,Desk,275.8,225.58,50.22,2
1223,6/19/2024,North,Electronics,Laptop,496.01,386.71,109.3,2
1224,10/18/2023,North,Furniture,Office Chair,309.23,238.25,70.98,5
1225,8/23/2023,West,Furniture,Cabinet,324.91,222.1,102.81,2
1226,4/1/2024,South,Electronics,Headphones,252.46,166.18,86.28,4
1227,6/30/2024,North,Furniture,Cabinet,19.39,15.01,4.38,4
1228,4/26/2023,North,Clothing,T-Shirt,178,119.4,58.6,3
1229,12/8/2024,North,Electronics,Tablet,476.99,308.85,168.14,3
1230,12/19/2024,North,Furniture,Cabinet,264.44,216.38,48.06,4
1231,9/30/2023,North,Clothing,Jacket,462.43,292.47,169.96,4
1232,4/8/2024,West,Furniture,Office Chair,284.64,227.73,56.91,3
1233,5/19/2024,West,Electronics,Tablet,226.06,168.44,57.62,1
1234,7/5/2024,East,Clothing,T-Shirt,633.72,428.44,205.28,3
1235,4/25/2023,South,Clothing,Jacket,515.65,388.53,127.12,1
1236,4/23/2023,West,Clothing,Jeans,100.71,78.47,22.24,3
1237,2/25/2023,East,Furniture,Desk,218.7,159.97,58.73,5
1238,12/28/2024,East,Furniture,Cabinet,410.04,278.65,131.39,1
1239,5/24/2024,North,Furniture,Office Chair,169.55,116.25,53.3,2
1240,8/25/2024,North,Furniture,Cabinet,445.65,356.13,89.52,1
1241,12/6/2023,East,Furniture,Desk,98.93,66.98,31.95,5
1242,7/10/2023,West,Electronics,Laptop,560.5,394.73,165.77,2
1243,5/15/2023,South,Furniture,Bookshelf,285.29,218.29,67,5
1244,5/12/2023,East,Electronics,Tablet,455.65,367.76,87.89,1
1245,6/18/2023,South,Furniture,Desk,428.84,286.17,142.67,1
1246,12/20/2024,South,Furniture,Desk,467.81,296.84,170.97,1
1247,4/30/2023,South,Electronics,Smartphone,45.28,32.96,12.32,2
1248,7/10/2023,North,Furniture,Cabinet,205.47,140.52,64.95,1
1249,12/16/2023,North,Furniture,Desk,63.35,46.24,17.11,4
1250,12/13/2023,West,Clothing,T-Shirt,697.61,480.98,216.63,1
1251,5/14/2024,East,Electronics,Tablet,538.51,352.01,186.5,4
1252,1/7/2023,North,Furniture,Office Chair,378.54,261.51,117.03,5
1253,11/18/2024,North,Furniture,Bookshelf,650.97,474.57,176.4,5
1254,5/13/2023,East,Electronics,Smartphone,257.23,167.73,89.5,3
1255,2/3/2023,South,Clothing,Jacket,543.52,349.17,194.35,1
1256,10/15/2023,East,Electronics,Smartphone,292.25,188.86,103.39,5
1257,9/14/2023,South,Clothing,Jeans,112.69,89.72,22.97,5
1258,6/25/2024,West,Clothing,Shoes,576.28,415.03,161.25,4
1259,9/22/2023,East,Electronics,Tablet,30,24.65,5.35,1
1260,11/2/2024,North,Electronics,Smartphone,450.42,373.48,76.94,2
1261,2/18/2023,South,Electronics,Laptop,550.09,449.09,101,5
1262,12/18/2024,North,Electronics,Smartphone,713.8,489.51,224.29,4
1263,5/1/2023,West,Furniture,Cabinet,246.54,191.42,55.12,5
1264,2/24/2023,North,Furniture,Cabinet,645.48,447.76,197.72,5
1265,6/2/2023,South,Clothing,T-Shirt,76.91,60.2,16.71,1
1266,12/21/2023,East,Electronics,Headphones,612.63,481.14,131.49,5
1267,11/26/2023,North,Electronics,Smartphone,481.22,383.65,97.57,1
1268,11/7/2023,West,Furniture,Desk,508.49,385.63,122.86,1
1269,12/25/2023,South,Electronics,Laptop,593.31,402.95,190.36,3
1270,10/30/2024,South,Furniture,Desk,68.25,52.18,16.07,4
1271,3/21/2023,West,Electronics,Headphones,29.26,18.56,10.7,2
1272,6/15/2023,North,Clothing,T-Shirt,112.74,86.52,26.22,2
1273,8/16/2023,West,Electronics,Tablet,165.5,109.13,56.37,4
1274,4/2/2023,North,Clothing,T-Shirt,337.77,262.48,75.29,5
1275,11/7/2023,East,Electronics,Headphones,216.3,167.07,49.23,2
1276,2/7/2023,North,Furniture,Office Chair,107.57,69.72,37.85,2
1277,11/29/2023,North,Clothing,Jeans,210.77,165.33,45.44,3
1278,3/5/2023,South,Electronics,Tablet,602.88,438.45,164.43,3
1279,3/29/2023,South,Electronics,Tablet,559.6,397.63,161.97,3
1280,9/26/2023,South,Clothing,Jacket,580.02,392.83,187.19,4
1281,9/9/2024,West,Clothing,Shoes,229.64,176.75,52.89,5
1282,5/17/2024,North,Clothing,Jacket,503.7,320.1,183.6,2
1283,3/4/2024,West,Clothing,Shoes,451.29,373.89,77.4,1
1284,12/2/2024,West,Electronics,Tablet,142.37,114.53,27.84,2
1285,11/28/2023,North,Furniture,Office Chair,183.23,119.61,63.62,4
1286,6/6/2023,West,Furniture,Cabinet,616.09,415.94,200.15,3
1287,6/5/2023,North,Electronics,Laptop,204.87,144.22,60.65,3
1288,2/23/2024,East,Furniture,Office Chair,471.11,349.55,121.56,3
1289,4/15/2023,West,Furniture,Desk,564.34,433.96,130.38,5
1290,12/17/2024,East,Furniture,Cabinet,137.5,109.14,28.36,1
1291,7/17/2023,South,Electronics,Headphones,273.58,199.05,74.53,5
1292,12/25/2024,South,Electronics,Smartphone,563.69,353.32,210.37,1
1293,5/24/2023,North,Clothing,Jeans,217.27,170.2,47.07,4
1294,9/12/2024,West,Electronics,Tablet,596.07,470.85,125.22,3
1295,4/20/2024,East,Clothing,Jeans,253.19,180.93,72.26,1
1296,3/6/2024,North,Clothing,T-Shirt,228.16,154.48,73.68,2
1297,9/10/2023,East,Furniture,Bookshelf,297.84,200.65,97.19,2
1298,4/15/2024,South,Electronics,Headphones,719.7,453.82,265.88,2
1299,10/6/2024,East,Furniture,Cabinet,294.28,191.83,102.45,2
1300,6/5/2023,North,Electronics,Smartphone,511.53,404.34,107.19,4
1301,5/18/2024,East,Electronics,Tablet,259.31,167.28,92.03,2
1302,10/5/2024,South,Clothing,T-Shirt,203.04,127.17,75.87,5
1303,11/17/2023,East,Furniture,Bookshelf,87.93,71.35,16.58,4
1304,7/26/2023,North,Electronics,Headphones,333.47,240.44,93.03,2
1305,6/18/2024,North,Furniture,Office Chair,598.03,496,102.03,4
1306,3/26/2023,West,Clothing,Jacket,475.68,323.37,152.31,2
1307,6/2/2024,North,Clothing,Shoes,455.54,332.48,123.06,3
1308,7/14/2024,West,Clothing,Shoes,710.51,466.55,243.96,5
1309,11/30/2023,North,Furniture,Cabinet,95.11,60.28,34.83,3
1310,5/31/2024,South,Furniture,Cabinet,366.77,249.28,117.49,5
1311,5/19/2024,West,Furniture,Cabinet,375.43,270.73,104.7,1
1312,10/21/2023,East,Furniture,Desk,19.39,14.89,4.5,3
1313,1/23/2024,South,Clothing,Jacket,28.73,20.31,8.42,3
1314,10/26/2023,South,Clothing,T-Shirt,51.4,33.61,17.79,5
1315,6/5/2024,North,Clothing,Jeans,463.58,326.02,137.56,2
1316,2/28/2023,West,Electronics,Laptop,380.24,273.75,106.49,3
1317,9/9/2024,North,Clothing,Jacket,333.54,249.22,84.32,2
1318,11/28/2024,North,Furniture,Bookshelf,666.52,427.6,238.92,3
1319,5/5/2023,North,Furniture,Office Chair,533.58,419.24,114.34,1
1320,7/4/2024,South,Clothing,Jeans,286.78,199.99,86.79,3
1321,1/6/2024,South,Furniture,Cabinet,95.83,61.11,34.72,3
1322,9/16/2023,East,Electronics,Tablet,424.44,304.07,120.37,3
1323,8/20/2024,East,Electronics,Smartphone,401.94,282.32,119.62,4
1324,3/10/2024,East,Clothing,Jacket,336.7,212.02,124.68,2
1325,11/6/2023,South,Clothing,Shoes,604.38,396.77,207.61,5
1326,3/7/2023,South,Furniture,Bookshelf,216.13,177.43,38.7,3
1327,3/1/2024,West,Furniture,Bookshelf,358.35,255.77,102.58,1
1328,12/29/2024,North,Furniture,Cabinet,601.44,485.48,115.96,2
1329,3/11/2023,South,Furniture,Cabinet,315.51,201.37,114.14,2
1330,1/17/2024,North,Electronics,Tablet,187.37,135.7,51.67,3
1331,2/19/2024,South,Electronics,Headphones,710.95,458.43,252.52,4
1332,7/18/2023,North,Furniture,Cabinet,569.44,468.96,100.48,2
1333,11/14/2023,East,Furniture,Bookshelf,584.94,378.01,206.93,2
1334,4/29/2023,South,Furniture,Desk,369.05,282.51,86.54,1
1335,9/20/2024,West,Furniture,Desk,490.65,319.46,171.19,2
1336,11/17/2024,South,Electronics,Tablet,158.98,127.49,31.49,3
1337,1/7/2023,South,Furniture,Bookshelf,412.72,273.78,138.94,4
1338,3/16/2023,North,Furniture,Office Chair,582.42,372.33,210.09,3
1339,7/14/2023,South,Clothing,Shoes,35.6,28.01,7.59,3
1340,7/19/2023,West,Clothing,Jeans,113.39,84.09,29.3,5
1341,9/21/2023,North,Clothing,Shoes,396.1,270.11,125.99,3
1342,7/12/2024,West,Clothing,T-Shirt,309.12,225.4,83.72,5
1343,6/6/2023,South,Furniture,Office Chair,607.92,476.91,131.01,1
1344,10/6/2024,East,Clothing,Jacket,293.03,190.7,102.33,1
1345,1/19/2023,South,Clothing,Jacket,134.53,103.55,30.98,1
1346,7/29/2024,North,Furniture,Office Chair,67.48,46.15,21.33,4
1347,10/5/2023,South,Electronics,Smartphone,699.75,473.22,226.53,1
1348,1/21/2024,East,Furniture,Office Chair,23.87,16.11,7.76,1
1349,5/12/2024,East,Furniture,Office Chair,675.3,441.07,234.23,4
1350,2/22/2024,South,Clothing,Jacket,276.27,194.93,81.34,5
1351,3/12/2023,East,Electronics,Headphones,116.2,80.54,35.66,5
1352,10/14/2023,South,Electronics,Smartphone,194.33,150.25,44.08,2
1353,3/28/2023,North,Clothing,T-Shirt,503.86,412.83,91.03,5
1354,10/25/2023,East,Furniture,Bookshelf,92.54,59.94,32.6,4
1355,1/10/2023,South,Clothing,Shoes,725.61,463.9,261.71,4
1356,6/27/2023,East,Furniture,Cabinet,187.26,135.26,52,5
1357,3/24/2024,South,Clothing,Shoes,283.44,202.68,80.76,1
1358,5/11/2024,North,Electronics,Tablet,369.17,271.05,98.12,4
1359,4/3/2024,South,Clothing,Jeans,548.7,386.74,161.96,5
1360,7/25/2023,East,Furniture,Bookshelf,544.66,382.56,162.1,2
1361,8/18/2023,North,Clothing,Jeans,624.06,408.12,215.94,3
1362,10/12/2023,South,Furniture,Desk,397.19,270.22,126.97,1
1363,2/2/2023,West,Clothing,Jeans,665.18,425.66,239.52,4
1364,3/24/2024,East,Clothing,Jacket,184.42,135.85,48.57,3
1365,6/23/2023,West,Clothing,Jeans,599.91,396.76,203.15,5
1366,3/19/2023,North,Electronics,Headphones,76.67,47.93,28.74,1
1367,12/29/2023,South,Furniture,Office Chair,53.06,41.44,11.62,2
1368,4/14/2024,North,Clothing,T-Shirt,387.85,279.51,108.34,5
1369,4/17/2023,East,Clothing,Shoes,40.97,27.85,13.12,4
1370,9/14/2024,West,Clothing,Jeans,112.99,76.31,36.68,2
1371,4/19/2023,North,Furniture,Bookshelf,632.66,497.35,135.31,1
1372,2/9/2024,East,Clothing,Jeans,61.81,48.72,13.09,4
1373,1/30/2024,South,Clothing,T-Shirt,33.72,27.04,6.68,1
1374,4/20/2024,North,Clothing,Jacket,317.47,215.51,101.96,3
1375,8/11/2024,West,Clothing,Shoes,354.3,271.69,82.61,1
1376,2/28/2023,South,Furniture,Bookshelf,455.44,307.58,147.86,4
1377,6/7/2023,South,Clothing,Jacket,520.6,359.68,160.92,5
1378,10/13/2023,East,Furniture,Office Chair,229.54,171.76,57.78,3
1379,1/30/2023,East,Electronics,Headphones,17.87,11.59,6.28,5
1380,5/27/2023,North,Furniture,Desk,245.2,156.36,88.84,2
1381,9/3/2023,North,Electronics,Smartphone,262.17,180.69,81.48,4
1382,8/10/2024,North,Furniture,Desk,490.44,318.88,171.56,1
1383,7/13/2024,East,Clothing,Jacket,214.62,165.23,49.39,5
1384,10/6/2024,West,Clothing,Jacket,593.73,412.08,181.65,1
1385,6/28/2023,East,Electronics,Laptop,688.39,449.37,239.02,2
1386,7/7/2023,North,Furniture,Cabinet,535.28,398.01,137.27,1
1387,8/25/2024,North,Furniture,Desk,645.04,405.08,239.96,2
1388,10/5/2023,West,Furniture,Desk,227.51,156.58,70.93,3
1389,12/15/2023,South,Electronics,Smartphone,450.84,282.32,168.52,1
1390,2/21/2023,North,Furniture,Office Chair,398.78,309.52,89.26,3
1391,1/24/2023,East,Electronics,Tablet,535.08,377.06,158.02,4
1392,3/21/2023,South,Clothing,Shoes,197.64,127.88,69.76,5
1393,1/28/2024,North,Clothing,Jeans,272.1,218.74,53.36,1
1394,1/1/2024,South,Furniture,Office Chair,284.1,195.93,88.17,3
1395,9/15/2023,North,Electronics,Smartphone,439.04,278.75,160.29,3
1396,1/30/2023,South,Electronics,Laptop,473.72,387.54,86.18,3
1397,2/20/2024,South,Furniture,Office Chair,156.66,128.9,27.76,5
1398,5/10/2023,West,Furniture,Desk,505.04,330.5,174.54,3
1399,10/18/2024,North,Electronics,Tablet,271.93,211.35,60.58,1
1400,5/14/2024,North,Electronics,Tablet,288.73,187.12,101.61,2
1401,4/12/2023,East,Clothing,Jeans,618.27,417.04,201.23,4
1402,1/17/2023,West,Furniture,Office Chair,537.21,446.93,90.28,4
1403,12/9/2023,South,Electronics,Smartphone,33.52,23.1,10.42,5
1404,4/6/2024,West,Electronics,Laptop,45.6,28.68,16.92,3
1405,10/17/2023,South,Electronics,Laptop,117.65,77.67,39.98,3
1406,6/30/2024,West,Furniture,Bookshelf,197.77,138.48,59.29,4
1407,6/24/2023,East,Electronics,Headphones,338.02,268.58,69.44,1
1408,11/28/2024,East,Furniture,Office Chair,352.56,223.61,128.95,4
1409,3/15/2023,East,Clothing,Jeans,409.84,308.69,101.15,3
1410,10/27/2023,South,Furniture,Desk,513.89,399.09,114.8,2
1411,7/4/2024,South,Electronics,Laptop,395.91,258.61,137.3,3
1412,3/27/2023,North,Electronics,Laptop,335.63,267.09,68.54,3
1413,2/18/2024,West,Electronics,Headphones,77.62,63.01,14.61,5
1414,8/30/2023,South,Furniture,Office Chair,202.99,135.65,67.34,4
1415,11/23/2023,North,Electronics,Smartphone,324.03,206.42,117.61,1
1416,1/30/2023,North,Furniture,Cabinet,649.66,495.85,153.81,1
1417,9/20/2023,West,Furniture,Cabinet,163.73,116.71,47.02,5
1418,2/20/2023,East,Electronics,Headphones,86.89,56.57,30.32,5
1419,7/13/2024,West,Electronics,Laptop,405.84,314.82,91.02,5
1420,11/22/2023,East,Electronics,Tablet,295.61,188.84,106.77,5
1421,5/2/2024,East,Electronics,Laptop,646.99,452.12,194.87,3
1422,4/10/2023,West,Electronics,Smartphone,342.71,253.47,89.24,3
1423,4/10/2024,West,Electronics,Smartphone,44.26,36.28,7.98,1
1424,8/27/2023,South,Clothing,Jeans,104.71,75.43,29.28,2
1425,3/17/2024,South,Furniture,Cabinet,40.46,32.42,8.04,5
1426,11/28/2024,North,Furniture,Desk,116.47,87.47,29,4
1427,10/29/2024,East,Clothing,Shoes,28.07,21.9,6.17,4
1428,11/9/2024,East,Furniture,Office Chair,441.32,301.34,139.98,3
1429,9/8/2024,South,Clothing,Jeans,279.89,187.27,92.62,1
1430,6/13/2024,North,Clothing,Jacket,683.65,450.53,233.12,4
1431,9/24/2023,East,Electronics,Headphones,396.18,315.17,81.01,3
1432,6/8/2023,South,Electronics,Laptop,45.19,30.87,14.32,3
1433,6/11/2023,West,Furniture,Cabinet,511.69,369.11,142.58,3
1434,1/6/2024,South,Clothing,Jacket,617.42,412.92,204.5,1
1435,11/8/2023,South,Clothing,Shoes,431.11,344.84,86.27,1
1436,6/20/2024,East,Furniture,Bookshelf,289.4,185.38,104.02,4
1437,10/24/2024,North,Furniture,Desk,218.31,142.46,75.85,2
1438,3/30/2023,North,Clothing,Jeans,86.36,67.3,19.06,4
1439,8/11/2023,East,Electronics,Laptop,266.39,175.32,91.07,2
1440,12/31/2024,West,Furniture,Bookshelf,431.56,333.47,98.09,3
1441,1/31/2024,West,Furniture,Bookshelf,436.81,320.86,115.95,5
1442,10/23/2023,South,Furniture,Desk,618.96,434.23,184.73,5
1443,4/22/2023,West,Clothing,Shoes,624.15,397.89,226.26,5
1444,3/4/2024,East,Electronics,Tablet,681.72,487.85,193.87,4
1445,10/26/2024,East,Electronics,Laptop,37.87,26.14,11.73,1
1446,2/24/2024,West,Electronics,Headphones,202.51,158.57,43.94,1
1447,5/15/2023,North,Electronics,Laptop,251.8,202.62,49.18,2
1448,8/8/2024,East,Clothing,T-Shirt,708.98,459.34,249.64,4
1449,5/9/2024,East,Electronics,Laptop,642.53,434.46,208.07,1
1450,9/27/2024,West,Electronics,Headphones,276.99,174.46,102.53,2
1451,7/24/2023,West,Furniture,Desk,61.34,38.82,22.52,4
1452,11/5/2023,West,Clothing,Shoes,26.74,19.12,7.62,3
1453,8/9/2023,West,Clothing,Jacket,323.75,251.47,72.28,3
1454,12/16/2024,East,Electronics,Headphones,53.2,36.34,16.86,4
1455,7/25/2024,South,Clothing,Jacket,542.34,394.82,147.52,1
1456,5/25/2024,North,Clothing,Jacket,268.11,210.56,57.55,5
1457,10/6/2024,West,Furniture,Office Chair,459.2,369.2,90,1
1458,1/10/2024,North,Furniture,Bookshelf,316.03,217.54,98.49,5
1459,4/14/2023,West,Clothing,Jeans,531.8,425.82,105.98,2
1460,7/19/2024,South,Clothing,T-Shirt,57.88,38.53,19.35,4
1461,8/2/2024,East,Furniture,Bookshelf,747.39,486.66,260.73,1
1462,3/4/2024,South,Electronics,Laptop,52.26,39.3,12.96,1
1463,1/26/2023,West,Clothing,Shoes,319.61,262.29,57.32,4
1464,2/23/2023,West,Furniture,Office Chair,343.61,229.48,114.13,4
1465,5/5/2023,West,Clothing,T-Shirt,63.88,48.16,15.72,4
1466,5/19/2023,East,Clothing,T-Shirt,231.72,153.3,78.42,2
1467,4/28/2024,South,Clothing,T-Shirt,599.44,463.2,136.24,4
1468,7/23/2023,North,Electronics,Laptop,279.98,184.6,95.38,2
1469,1/5/2023,East,Furniture,Bookshelf,474.82,394.22,80.6,4
1470,3/20/2023,East,Furniture,Cabinet,26.55,21.62,4.93,2
1471,8/15/2024,North,Clothing,T-Shirt,163.49,114.7,48.79,5
1472,11/9/2024,North,Clothing,Jeans,388.48,247.43,141.05,4
1473,1/20/2023,South,Clothing,T-Shirt,310.86,252.23,58.63,3
1474,10/28/2024,East,Clothing,Jacket,543.51,445.18,98.33,3
1475,7/9/2024,North,Electronics,Laptop,537.05,443.44,93.61,2
1476,10/4/2024,North,Clothing,Jeans,229.35,182.78,46.57,2
1477,1/2/2024,South,Clothing,Jeans,236.86,175.62,61.24,1
1478,7/5/2024,West,Clothing,Jacket,705.57,495.32,210.25,5
1479,2/20/2023,South,Electronics,Headphones,354.87,272.46,82.41,2
1480,3/28/2024,North,Furniture,Desk,389.59,301.87,87.72,4
1481,2/16/2023,West,Electronics,Smartphone,523.82,417.24,106.58,1
1482,6/20/2023,West,Furniture,Cabinet,243.11,156.45,86.66,1
1483,1/16/2024,West,Clothing,T-Shirt,33.45,26.71,6.74,4
1484,11/26/2023,North,Furniture,Desk,18.08,11.55,6.53,3
1485,11/17/2023,North,Electronics,Laptop,631.44,495.72,135.72,4
1486,3/18/2024,West,Clothing,Jacket,266.95,219.88,47.07,4
1487,6/20/2024,East,Electronics,Tablet,538.43,422.77,115.66,4
1488,8/11/2024,East,Furniture,Office Chair,457.82,344.9,112.92,2
1489,3/19/2023,East,Electronics,Laptop,406.43,292.49,113.94,1
1490,5/20/2024,East,Clothing,Jeans,651.13,435.24,215.89,4
1491,10/25/2024,East,Electronics,Headphones,161.8,103.71,58.09,5
1492,5/6/2024,East,Furniture,Desk,529.87,405.26,124.61,4
1493,11/15/2023,East,Electronics,Laptop,200.05,147.38,52.67,1
1494,8/7/2023,West,Clothing,T-Shirt,640.54,416.08,224.46,4
1495,11/2/2024,North,Furniture,Cabinet,568.41,395.2,173.21,4
1496,4/22/2023,North,Clothing,Shoes,272.57,179.9,92.67,3
1497,1/30/2024,North,Clothing,Jacket,129.4,87.6,41.8,2
1498,6/22/2024,North,Furniture,Desk,599.29,432.44,166.85,1
1499,1/2/2024,South,Electronics,Tablet,547.96,397.02,150.94,4
1500,4/1/2023,North,Clothing,Jeans,167.63,133.71,33.92,4
1501,10/7/2023,East,Furniture,Desk,680.87,453.7,227.17,5
1502,5/17/2024,North,Clothing,Jacket,587.85,368.3,219.55,3
1503,3/25/2024,South,Clothing,Jeans,742.2,477.14,265.06,4
1504,10/23/2023,South,Electronics,Tablet,86.15,64.56,21.59,4
1505,6/28/2024,East,Clothing,T-Shirt,547.08,356.48,190.6,4
1506,12/30/2023,North,Clothing,T-Shirt,309.06,215.42,93.64,4
1507,6/27/2023,North,Clothing,Jeans,425.03,304.17,120.86,5
1508,11/24/2024,South,Electronics,Laptop,708.8,457.25,251.55,1
1509,7/8/2024,South,Electronics,Headphones,207.66,170.96,36.7,4
1510,7/13/2023,North,Furniture,Desk,97.87,66.35,31.52,2
1511,3/23/2023,East,Electronics,Headphones,719.47,453.57,265.9,5
1512,8/16/2024,East,Electronics,Tablet,739.13,479.78,259.35,2
1513,10/10/2023,South,Electronics,Tablet,515.91,419.37,96.54,4
1514,9/30/2024,East,Furniture,Office Chair,578.12,391.86,186.26,3
1515,9/9/2023,South,Electronics,Smartphone,316.49,245.17,71.32,2
1516,10/8/2024,West,Clothing,T-Shirt,49.76,36.34,13.42,4
1517,8/20/2023,North,Electronics,Headphones,24.19,17.04,7.15,5
1518,8/16/2023,South,Electronics,Smartphone,653.12,483.63,169.49,1
1519,5/1/2024,East,Clothing,Jacket,349.7,241.07,108.63,1
1520,12/27/2024,South,Furniture,Office Chair,142.59,94.86,47.73,3
1521,10/6/2023,South,Electronics,Smartphone,473.87,306.09,167.78,5
1522,12/31/2024,South,Electronics,Laptop,496.5,333.75,162.75,5
1523,3/21/2023,East,Electronics,Tablet,49.26,31.1,18.16,4
1524,10/23/2024,East,Clothing,Jacket,46.55,32.09,14.46,4
1525,11/24/2024,North,Furniture,Office Chair,333.56,247.6,85.96,5
1526,12/25/2024,South,Furniture,Cabinet,400.56,267.91,132.65,2
1527,12/5/2024,East,Furniture,Office Chair,337.36,223.46,113.9,3
1528,7/28/2023,West,Clothing,Jacket,462.74,333.83,128.91,3
1529,8/18/2024,West,Clothing,Jeans,143.6,115.2,28.4,3
1530,3/9/2024,East,Clothing,Jacket,240.71,164.98,75.73,5
1531,10/20/2024,South,Clothing,T-Shirt,377,238.08,138.92,2
1532,8/4/2024,East,Clothing,Jeans,476.91,298.97,177.94,2
1533,1/15/2024,West,Electronics,Tablet,391.93,291.23,100.7,3
1534,2/13/2024,South,Clothing,Jacket,312.76,212.83,99.93,2
1535,3/19/2023,East,Electronics,Smartphone,439.79,322.34,117.45,3
1536,4/19/2023,West,Clothing,Jacket,516.59,348.78,167.81,3
1537,4/29/2023,South,Furniture,Office Chair,363.18,227.09,136.09,1
1538,1/31/2024,West,Clothing,Jacket,347.24,266.46,80.78,4
1539,1/28/2024,North,Clothing,T-Shirt,707.49,456.66,250.83,5
1540,7/6/2024,North,Furniture,Bookshelf,538.96,433.88,105.08,4
1541,4/19/2023,West,Furniture,Office Chair,608.57,417.87,190.7,1
1542,2/7/2023,East,Clothing,Shoes,575.04,392.22,182.82,4
1543,10/10/2023,East,Electronics,Tablet,96.15,71.03,25.12,4
1544,3/1/2024,South,Electronics,Tablet,606.89,459.27,147.62,5
1545,5/19/2024,East,Furniture,Desk,325.91,235.74,90.17,4
1546,1/15/2023,East,Electronics,Smartphone,171.98,131.47,40.51,1
1547,6/29/2023,West,Furniture,Desk,51.45,35.74,15.71,5
1548,12/1/2024,North,Electronics,Tablet,433.97,345.68,88.29,5
1549,3/19/2023,East,Electronics,Laptop,521.92,430.07,91.85,3
1550,10/8/2024,North,Electronics,Smartphone,312.3,215.52,96.78,3
1551,3/12/2024,East,Furniture,Bookshelf,743.45,485.82,257.63,5
1552,5/18/2023,South,Electronics,Headphones,569.78,410.53,159.25,4
1553,10/19/2024,West,Furniture,Desk,242.91,154.29,88.62,4
1554,11/19/2024,South,Clothing,Jacket,519.3,356.2,163.1,1
1555,9/12/2023,North,Clothing,Jacket,502.46,402.37,100.09,1
1556,12/4/2024,North,Electronics,Laptop,116.27,90.33,25.94,2
1557,4/8/2024,North,Clothing,Jacket,125.8,79.91,45.89,2
